folder,filename,filepath,heuristic1,heuristic2,board_size,games_in_tournament,tournament_number,game_number,winner,end_condition,rounds,duration_seconds,P1/MAX-max nodes,P1/MAX-max cutoffs,P1/MAX-max avgCutIdx,P1/MAX-max firstChildCut,P1/MAX-min nodes,P1/MAX-min cutoffs,P1/MAX-min avgCutIdx,P1/MAX-min firstChildCut,P2/MIN-max nodes,P2/MIN-max cutoffs,P2/MIN-max avgCutIdx,P2/MIN-max firstChildCut,P2/MIN-min nodes,P2/MIN-min cutoffs,P2/MIN-min avgCutIdx,P2/MIN-min firstChildCut,[Visited]lookups,[Visited]hits,[Visited]inserts,[Visited]hit_rate
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,22,1,objective,33,0.41788,5254,4304,0.0594796,96.5846,1844,684,0.127193,90.9357,2940,1659,0.125377,91.8626,5452,3631,0.0327733,97.3836,31238,1125,30158,3.60138
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,23,1,objective,33,0.423947,5192,4203,0.060433,96.6928,1874,726,0.119835,90.7713,3098,1768,0.1431,91.5158,5801,3864,0.0354555,97.2567,32248,1185,31114,3.67465
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,24,1,objective,27,0.435532,5466,3964,0.0845106,94.5257,2372,1202,0.21381,86.1065,2626,1409,0.161107,89.78,5329,3860,0.0189119,98.601,32643,1323,31381,4.05294
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,25,2,objective,42,0.469431,5453,3679,0.0744768,95.1345,2646,1421,0.171006,89.2329,3050,1551,0.234687,85.9446,6572,4729,0.0260097,98.0757,36634,1324,35364,3.61413
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,26,2,objective,42,0.50097,7157,4760,0.106723,93.5504,3521,1865,0.247185,84.3968,2892,1447,0.266759,83.7595,6303,4575,0.0472131,96.9836,40755,1873,38974,4.59576
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,27,1,objective,33,0.418273,5083,4119,0.0434571,97.2809,1746,679,0.123711,91.0162,2891,1608,0.125,91.6045,5489,3729,0.0273532,97.6401,30944,1039,29953,3.35768
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,28,1,objective,23,0.445648,5545,3922,0.0948496,93.8552,2478,1328,0.225904,85.5422,2524,1380,0.176087,89.7826,5135,3690,0.0130081,98.9702,32930,1271,31716,3.8597
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,29,1,no_moves,19,0.303808,3612,2581,0.110035,93.3747,1545,807,0.294919,81.4126,1690,863,0.180765,89.1078,3681,2723,0.0224018,98.1638,21827,881,20984,4.03629
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,30,1,objective,27,0.438563,5304,3587,0.0864232,94.8425,2530,1391,0.155284,89.1445,2497,1310,0.238168,86.1069,5518,4100,0.0219512,98.3659,32742,1195,31578,3.64975
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,31,1,no_moves,19,0.342958,4380,3256,0.110565,93.2432,1795,857,0.303384,80.8635,2107,1084,0.196494,87.9151,4420,3242,0.0222085,98.3035,25766,1129,24678,4.38174
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,32,1,objective,23,0.414261,5473,3867,0.0925782,94.3108,2432,1303,0.230238,84.9578,2365,1298,0.181818,89.7535,4677,3342,0.0176541,98.7732,31225,1223,30064,3.91673
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,33,1,objective,31,0.434595,5061,4035,0.0718711,95.6134,1858,742,0.128032,90.566,3228,1772,0.214447,87.0203,6250,4213,0.0396392,97.1754,33128,1355,31823,4.0902
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,34,1,objective,33,0.432767,5144,4113,0.0651593,95.9154,1897,728,0.115385,90.6593,3151,1766,0.186863,88.2786,5997,3924,0.0420489,96.84,32665,1277,31450,3.90938
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,35,1,objective,27,0.435711,5286,3590,0.081337,94.8747,2492,1374,0.159389,89.083,2570,1403,0.239487,86.0299,5424,3910,0.0214834,98.491,32911,1221,31736,3.71001
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,36,1,objective,33,0.418193,5024,4077,0.0642629,95.9774,1822,698,0.114613,91.404,3078,1682,0.206897,87.6338,5960,4041,0.0398416,97.2284,31562,1211,30406,3.83689
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,37,1,objective,23,0.427594,5537,3936,0.0934959,94.0041,2472,1317,0.220197,86.3326,2407,1303,0.191097,89.4858,4859,3516,0.0176337,98.6917,31836,1261,30639,3.96092
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,38,1,objective,27,0.423411,5346,3657,0.0773858,94.9412,2534,1383,0.151121,89.7325,2481,1304,0.243865,86.3497,5499,4063,0.0228895,98.1787,32784,1196,31643,3.64812
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,39,1,no_moves,41,0.479617,5669,4054,0.0814011,94.6966,2506,1221,0.203112,87.0598,3363,1833,0.210038,87.5068,6855,4701,0.0257392,98.4046,37871,1313,36607,3.46703
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,40,2,objective,40,0.634456,7596,4977,0.0962427,93.9321,3784,2127,0.19417,87.212,3902,2122,0.319039,81.6682,8736,6275,0.0349004,97.6255,50744,2199,48635,4.33352
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,41,1,no_moves,19,0.336929,4437,3273,0.117629,92.5451,1861,911,0.275521,82.5467,2099,1104,0.192029,88.4058,4299,3099,0.0209745,98.2575,25990,1150,24902,4.42478
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,42,1,objective,27,0.422855,5464,3980,0.0826633,94.5477,2341,1164,0.223368,85.8247,2636,1403,0.169636,88.4533,5352,3894,0.0213148,98.5619,32506,1337,31227,4.11309
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,43,1,no_moves,19,0.365536,4230,3107,0.108787,93.1445,1779,860,0.295349,80.5814,2137,1175,0.16,89.9574,4272,3003,0.017316,98.6347,25571,1122,24505,4.38778
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,44,1,objective,25,0.434413,5206,3696,0.0830628,94.5076,2327,1216,0.207237,86.5954,2582,1384,0.172688,89.6676,5270,3843,0.0153526,98.9071,31711,1274,30498,4.01753
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,45,2,objective,42,0.652291,7620,5024,0.0885748,93.8694,3741,2044,0.190802,87.9648,3683,1928,0.319502,80.3423,8459,6131,0.0327842,97.7002,49394,2089,47397,4.22926
D,Dd-Ad_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/D/Dd-Ad_s_7_100-1.txt,Dd,Ad,7,100,1,46,1,objective,23,0.440832,5524,3882,0.0896445,94.3328,2465,1338,0.214499,86.3229,2438,1365,0.180952,89.4505,4787,3398,0.0144202,98.8523,31935,1206,30781,3.77642
