folder,filename,filepath,heuristic1,heuristic2,board_size,games_in_tournament,tournament_number,game_number,winner,end_condition,rounds,duration_seconds,P1/MAX-max nodes,P1/MAX-max cutoffs,P1/MAX-max avgCutIdx,P1/MAX-max firstChildCut,P1/MAX-min nodes,P1/MAX-min cutoffs,P1/MAX-min avgCutIdx,P1/MAX-min firstChildCut,P2/MIN-max nodes,P2/MIN-max cutoffs,P2/MIN-max avgCutIdx,P2/MIN-max firstChildCut,P2/MIN-min nodes,P2/MIN-min cutoffs,P2/MIN-min avgCutIdx,P2/MIN-min firstChildCut,[Visited]lookups,[Visited]hits,[Visited]inserts,[Visited]hit_rate
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,82,1,no_moves,21,0.654598,7816,5573,0.429751,73.5152,2901,1414,0.471004,70.3678,2979,1488,0.564516,65.793,8073,5842,0.385142,79.5104,53200,2575,50710,4.84023
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,83,1,no_moves,23,0.743859,8416,5848,0.498632,70.5198,3190,1669,0.473337,70.6411,3346,1623,0.561306,65.7425,9165,6726,0.453762,76.0482,59788,3004,56894,5.02442
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,84,1,no_moves,21,0.653135,7603,5334,0.425197,73.7533,2883,1456,0.442308,71.2912,2969,1468,0.574932,64.9183,8125,5896,0.388569,78.8161,52903,2512,50480,4.74831
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,85,1,no_moves,21,0.668657,7757,5425,0.453272,72.0369,2961,1508,0.44695,71.618,2953,1465,0.571331,65.3242,8038,5829,0.388403,78.8986,53323,2565,50829,4.81031
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,86,1,no_moves,23,0.744805,8407,5808,0.490702,71.3671,3169,1663,0.484065,70.5352,3316,1598,0.602003,64.7685,9246,6837,0.463215,75.4278,59838,3073,56888,5.13553
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,87,1,objective,19,0.732571,8659,5964,0.444165,75.0335,3373,1782,0.388328,75.8137,2890,1509,0.512922,68.1246,7833,5695,0.388411,78.5777,56975,2623,54463,4.60377
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,88,1,objective,27,1.16334,11335,7925,0.526435,69.5142,4001,2119,0.687117,63.2374,5658,3076,0.513004,68.1079,14832,10318,0.631421,68.7536,94512,4770,89908,5.04698
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,89,1,no_moves,23,0.752287,8639,5907,0.505841,70.9836,3316,1787,0.489088,70.1175,3193,1534,0.576923,66.1017,8830,6519,0.449302,76.116,59614,3057,56670,5.12799
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,90,1,no_moves,33,0.941421,10445,7236,0.504561,71.8353,4078,2134,0.354733,77.6007,4345,2198,0.573703,65.5141,11818,8544,0.448034,75.7842,77327,3584,73887,4.63486
E,Ed-Fd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Fd_s_7_100-1.txt,Ed,Fd,7,100,1,91,1,objective,21,0.839766,8510,5912,0.544147,68.9445,3106,1680,0.389881,77.1429,3373,1794,0.618172,64.7157,9767,7169,0.485144,74.7385,64934,2862,62200,4.40755
